1	8	1988	0	-24	-2859	0	50	0	750
2	8	500	0	6	-2859	0	50	0	NA
3	8	1988	0	24	-2859	0	50	0	NA
4	12	742	609	-24	6	0	65	65	700
5	8	742	0	24	-2859	1	50	0	750
6	8	1988	0	-24	-2859	1	50	0	700
7	12	742	609	24	-6	1	65	65	800
8	8	742	0	6	-2859	0	50	0	800
9	8	1988	0	-6	-2859	1	50	0	700
10	12	742	609	24	-6	1	65	65	750
11	8	1988	0	-24	-2859	1	50	0	800
12	8	742	0	-24	-2859	1	50	0	700
13	12	903	742	24	-6	1	65	65	700
14	8	742	0	-6	-2859	1	50	0	800
15	12	742	500	24	-6	1	65	65	750
16	12	903	742	24	-6	1	65	65	800
17	8	1988	0	24	-2859	1	50	0	800
18	8	1988	0	-6	-2859	1	50	0	700
19	8	742	0	6	-2859	0	50	0	800
20	8	500	0	-6	-2859	1	50	0	750
21	12	742	609	-24	6	1	65	65	700
22	8	500	0	6	-2859	1	50	0	700
23	12	742	609	-24	6	1	65	65	700
24	8	500	0	-24	-2859	1	50	0	800
25	12	1100	742	24	-6	1	65	65	800
26	12	742	500	-24	6	0	65	65	NA
27	8	742	0	24	-2859	0	50	0	NA
28	8	742	0	-24	-2859	0	50	0	NA
29	12	742	1100	24	-6	1	65	65	800
30	12	742	1100	-24	6	0	65	65	800
31	12	742	609	24	-6	1	65	65	700
32	12	742	903	24	-6	1	65	65	800
33	8	500	0	6	-2859	0	50	0	750
34	8	1988	0	6	-2859	0	50	0	700
35	8	500	0	24	-2859	1	50	0	800
36	12	500	742	-24	6	0	65	65	NA
37	8	742	0	-6	-2859	1	50	0	800
38	8	742	0	-24	-2859	1	50	0	800
39	12	742	903	-24	6	0	65	65	700
40	12	903	742	-24	6	0	65	65	NA
41	8	1988	0	-6	-2859	1	50	0	800
42	8	500	0	-6	-2859	0	50	0	NA
43	12	742	609	24	-6	0	65	65	NA
44	12	742	903	24	-6	0	65	65	700
45	8	1988	0	6	-2859	1	50	0	700
46	8	1988	0	24	-2859	0	50	0	NA
47	8	1988	0	24	-2859	1	50	0	700
48	12	500	742	-24	6	1	65	65	800
49	12	903	742	24	-6	1	65	65	800
50	12	742	500	-24	6	0	65	65	700
51	8	1988	0	6	-2859	1	50	0	750
52	8	1988	0	6	-2859	1	50	0	700
53	12	742	609	-24	6	1	65	65	800
54	12	1100	742	-24	6	1	65	65	700
55	12	500	742	-24	6	1	65	65	800
56	12	742	903	24	-6	1	65	65	750
57	12	742	903	24	-6	1	65	65	700
58	12	742	903	-24	6	1	65	65	800
59	8	500	0	6	-2859	0	50	0	NA
60	8	500	0	24	-2859	1	50	0	800
61	12	1100	742	24	-6	1	65	65	750
62	12	742	500	-24	6	1	65	65	800
63	12	742	903	24	-6	0	65	65	NA
64	12	903	742	24	-6	0	65	65	800
65	8	500	0	-24	-2859	1	50	0	800
66	12	500	742	24	-6	1	65	65	750
67	12	742	903	24	-6	1	65	65	700
68	12	742	1100	-24	6	0	65	65	800
69	8	742	0	-24	-2859	1	50	0	700
70	8	742	0	24	-2859	0	50	0	NA
71	8	742	0	-24	-2859	1	50	0	750
72	12	500	742	24	-6	1	65	65	700
73	12	609	742	-24	6	1	65	65	800
74	12	742	500	24	-6	1	65	65	700
75	8	742	0	24	-2859	1	50	0	800
76	12	609	742	24	-6	1	65	65	700
77	8	742	0	-6	-2859	1	50	0	750
78	8	500	0	6	-2859	0	50	0	700
79	8	742	0	-6	-2859	0	50	0	NA
80	12	500	742	24	-6	1	65	65	800
81	12	742	609	-24	6	0	65	65	750
82	8	1988	0	6	-2859	0	50	0	800
83	12	742	500	24	-6	0	65	65	NA
84	12	609	742	24	-6	0	65	65	NA
85	8	742	0	24	-2859	0	50	0	NA
86	12	1100	742	24	-6	0	65	65	NA
87	8	1988	0	6	-2859	1	50	0	700
88	12	903	742	24	-6	1	65	65	700
