1	8	742	0	24	-2859	1	50	0	1000
2	12	500	742	-24	6	0	50	50	NA
3	8	742	0	6	-2859	1	50	0	1100
4	12	500	742	24	-6	1	50	50	1000
5	8	500	0	-6	-2859	1	50	0	1000
6	12	742	1632	-24	6	1	50	50	1100
7	12	1632	742	-24	6	1	50	50	1000
8	12	500	742	24	-6	1	50	50	1000
9	12	742	500	-24	6	1	50	50	1000
10	8	1632	0	24	-2859	1	50	0	1000
11	12	742	1632	24	-6	1	50	50	1100
12	12	1632	742	-24	6	1	50	50	1100
13	8	500	0	-6	-2859	1	50	0	1000
14	8	742	0	6	-2859	1	50	0	1000
15	12	500	742	24	-6	0	50	50	1000
16	12	742	1632	24	-6	1	50	50	1100
17	8	742	0	24	-2859	1	50	0	1000
18	8	1632	0	-6	-2859	1	50	0	1100
19	12	742	1632	24	-6	0	50	50	NA
20	8	1632	0	-24	-2859	1	50	0	1000
21	12	1632	742	24	-6	1	50	50	1000
22	8	1632	0	-6	-2859	1	50	0	1000
23	8	742	0	24	-2859	1	50	0	1000
24	12	742	1632	-24	6	1	50	50	1100
25	8	742	0	6	-2859	1	50	0	1000
26	8	500	0	-6	-2859	1	50	0	1000
27	12	500	742	-24	6	0	50	50	1100
28	12	500	742	-24	6	1	50	50	1000
29	8	500	0	-6	-2859	1	50	0	1000
30	8	500	0	-24	-2859	1	50	0	1000
31	8	742	0	-24	-2859	1	50	0	1100
32	12	742	1632	24	-6	1	50	50	1100
33	12	742	500	-24	6	1	50	50	1000
34	8	742	0	-6	-2859	1	50	0	1000
35	8	1632	0	-24	-2859	1	50	0	1000
36	8	500	0	-6	-2859	0	50	0	1000
37	12	742	500	-24	6	1	50	50	1100
38	12	1632	742	-24	6	1	50	50	1000
39	12	500	742	-24	6	1	50	50	1100
40	8	1632	0	6	-2859	1	50	0	1000
41	8	742	0	24	-2859	1	50	0	1000
42	12	742	1632	-24	6	0	50	50	1100
43	12	742	1632	-24	6	1	50	50	1100
44	12	742	1632	24	-6	1	50	50	1000
45	12	500	742	-24	6	1	50	50	1000
46	12	500	742	-24	6	0	50	50	1000
47	8	500	0	-6	-2859	1	50	0	1000
48	8	742	0	6	-2859	1	50	0	1000
49	8	1632	0	24	-2859	1	50	0	1100
50	12	500	742	24	-6	1	50	50	1000
51	12	1632	742	24	-6	1	50	50	1000
52	8	500	0	24	-2859	1	50	0	1100
53	8	1632	0	24	-2859	1	50	0	1000
54	12	742	1632	24	-6	0	50	50	1000
55	12	742	1632	24	-6	1	50	50	1100
56	12	500	742	-24	6	1	50	50	1000
57	12	742	1632	24	-6	1	50	50	1000
58	8	1632	0	24	-2859	1	50	0	1100
59	12	742	1632	24	-6	0	50	50	1000
60	8	742	0	24	-2859	1	50	0	1000
61	12	742	500	-24	6	1	50	50	1000
62	8	742	0	-6	-2859	1	50	0	1100
63	12	500	742	24	-6	1	50	50	1000
64	12	742	1632	-24	6	0	50	50	1100
65	12	1632	742	-24	6	1	50	50	1000
66	12	742	1632	-24	6	0	50	50	1100
67	12	1632	742	-24	6	1	50	50	1000
68	12	1632	742	24	-6	1	50	50	1000
69	8	500	0	24	-2859	1	50	0	1100
70	8	1632	0	-24	-2859	1	50	0	1000
71	8	500	0	6	-2859	1	50	0	1000
72	8	742	0	-6	-2859	0	50	0	1000
73	8	1632	0	24	-2859	1	50	0	1000
74	12	742	500	24	-6	1	50	50	1100
75	8	500	0	6	-2859	0	50	0	1000
76	8	742	0	-24	-2859	1	50	0	1000
77	12	742	500	-24	6	0	50	50	1100
78	8	742	0	24	-2859	1	50	0	1000
79	8	1632	0	-6	-2859	0	50	0	1000
80	8	742	0	6	-2859	1	50	0	1000
81	12	742	1632	24	-6	1	50	50	1100
82	8	500	0	6	-2859	1	50	0	1100
83	8	742	0	24	-2859	1	50	0	1000
84	12	500	742	-24	6	1	50	50	1000
85	8	500	0	-24	-2859	1	50	0	1000
86	8	500	0	-24	-2859	1	50	0	1100
87	8	1632	0	-24	-2859	1	50	0	1000
88	8	1632	0	24	-2859	1	50	0	1000
89	8	1632	0	6	-2859	1	50	0	1100
90	12	1632	742	-24	6	1	50	50	1100
91	8	1632	0	6	-2859	1	50	0	1100
92	12	742	500	-24	6	0	50	50	1000
93	12	500	742	24	-6	0	50	50	NA
94	12	742	500	-24	6	1	50	50	1000
95	12	742	500	24	-6	1	50	50	1000
96	8	500	0	-6	-2859	1	50	0	1100
97	8	500	0	-6	-2859	1	50	0	1000
98	8	1632	0	-24	-2859	1	50	0	1000
99	8	742	0	-24	-2859	0	50	0	1000
100	12	1632	742	-24	6	0	50	50	1000
101	8	742	0	24	-2859	1	50	0	1100
102	8	1632	0	-6	-2859	1	50	0	1100
103	12	742	1632	24	-6	1	50	50	1000
104	12	1632	742	24	-6	1	50	50	1100
105	12	500	742	-24	6	1	50	50	1000
106	8	742	0	-24	-2859	1	50	0	1000
107	12	1632	742	24	-6	1	50	50	1000
108	12	1632	742	-24	6	0	50	50	1100
109	8	500	0	24	-2859	1	50	0	1000
110	12	742	500	-24	6	1	50	50	1000
111	12	1632	742	-24	6	1	50	50	1000
112	12	742	500	24	-6	1	50	50	1100
113	8	742	0	6	-2859	1	50	0	1000
114	8	742	0	6	-2859	1	50	0	1100
115	12	1632	742	-24	6	1	50	50	1100
116	8	500	0	-24	-2859	1	50	0	1000
117	12	742	1632	-24	6	0	50	50	1000
118	8	500	0	6	-2859	1	50	0	1000
119	12	1632	742	24	-6	1	50	50	1000
120	8	742	0	24	-2859	1	50	0	1100
121	8	1632	0	24	-2859	1	50	0	1000
122	8	1632	0	6	-2859	1	50	0	1000
123	8	500	0	6	-2859	1	50	0	1100
124	12	1632	742	24	-6	1	50	50	1000
125	12	1632	742	24	-6	1	50	50	1000
126	12	742	500	-24	6	0	50	50	NA
127	8	1632	0	24	-2859	1	50	0	1000
128	8	742	0	24	-2859	1	50	0	1100
129	8	742	0	24	-2859	1	50	0	1000
130	8	742	0	24	-2859	1	50	0	1000
131	8	742	0	6	-2859	1	50	0	1100
132	12	742	500	24	-6	1	50	50	1000
133	8	500	0	24	-2859	1	50	0	1000
134	12	500	742	-24	6	1	50	50	1000
135	8	500	0	-6	-2859	1	50	0	1100
136	12	1632	742	-24	6	1	50	50	1100
137	12	1632	742	-24	6	0	50	50	NA
138	8	742	0	6	-2859	1	50	0	1000
139	12	742	1632	-24	6	0	50	50	1100
140	12	742	500	-24	6	1	50	50	1000
141	8	500	0	-6	-2859	1	50	0	1000
142	12	1632	742	-24	6	1	50	50	1100
143	12	500	742	-24	6	1	50	50	1000
144	12	500	742	-24	6	1	50	50	1100
145	8	1632	0	24	-2859	1	50	0	1000
146	8	1632	0	-6	-2859	1	50	0	1000
147	12	500	742	-24	6	1	50	50	1000
148	12	1632	742	24	-6	1	50	50	1100
149	8	1632	0	24	-2859	1	50	0	1000
150	12	742	1632	-24	6	1	50	50	1100
151	8	742	0	-24	-2859	1	50	0	1100
152	12	1632	742	24	-6	1	50	50	1000
153	12	742	500	24	-6	1	50	50	1000
154	8	742	0	-6	-2859	1	50	0	1000
155	12	1632	742	-24	6	0	50	50	1000
156	8	742	0	-6	-2859	1	50	0	1100
157	12	742	1632	-24	6	1	50	50	1000
158	12	500	742	24	-6	1	50	50	1000
159	12	500	742	-24	6	1	50	50	1000
160	8	500	0	24	-2859	1	50	0	1000
161	8	1632	0	24	-2859	1	50	0	1100
162	12	1632	742	24	-6	1	50	50	1000
163	8	500	0	-24	-2859	1	50	0	1100
164	8	1632	0	24	-2859	1	50	0	1000
165	12	742	1632	-24	6	0	50	50	1000
166	12	500	742	24	-6	1	50	50	1000
167	12	1632	742	24	-6	1	50	50	1100
168	12	742	500	24	-6	1	50	50	1000
169	8	742	0	24	-2859	1	50	0	1100
170	12	742	500	24	-6	0	50	50	1000
171	12	500	742	24	-6	1	50	50	1100
172	8	500	0	6	-2859	1	50	0	1000
173	12	742	1632	24	-6	1	50	50	1000
174	8	1632	0	-6	-2859	1	50	0	1000
175	12	742	1632	24	-6	1	50	50	1000
176	12	742	500	24	-6	1	50	50	1000
177	8	742	0	-24	-2859	1	50	0	1100
178	8	742	0	-6	-2859	0	50	0	NA
179	12	742	1632	-24	6	0	50	50	NA
180	12	500	742	-24	6	0	50	50	NA
181	12	1632	742	-24	6	1	50	50	1000
182	8	742	0	-6	-2859	1	50	0	1000
183	12	500	742	-24	6	0	50	50	1000
184	8	1632	0	-24	-2859	1	50	0	1100
185	8	742	0	24	-2859	1	50	0	1100
186	12	742	1632	-24	6	1	50	50	1100
187	12	1632	742	24	-6	1	50	50	1000
188	12	500	742	-24	6	1	50	50	1000
189	8	500	0	-6	-2859	1	50	0	1000
190	12	1632	742	24	-6	1	50	50	1100
191	12	1632	742	-24	6	1	50	50	1000
192	8	1632	0	-24	-2859	1	50	0	1000
193	8	500	0	24	-2859	1	50	0	1000
194	8	1632	0	-6	-2859	1	50	0	1000
195	12	1632	742	24	-6	1	50	50	1000
196	12	742	500	24	-6	1	50	50	1100
197	8	500	0	-24	-2859	1	50	0	1100
198	12	742	1632	-24	6	0	50	50	1100
199	12	500	742	24	-6	1	50	50	1000
200	12	742	1632	-24	6	0	50	50	1000
201	12	742	500	-24	6	1	50	50	1000
202	8	1632	0	24	-2859	1	50	0	1100
203	8	1632	0	-24	-2859	1	50	0	1000
204	12	500	742	-24	6	0	50	50	1100
205	8	500	0	6	-2859	1	50	0	1000
206	8	742	0	24	-2859	0	50	0	NA
207	8	500	0	24	-2859	1	50	0	1100
208	8	500	0	-6	-2859	0	50	0	1000
209	12	742	500	24	-6	1	50	50	1000
210	12	742	1632	-24	6	0	50	50	1100
211	12	1632	742	-24	6	1	50	50	1100
212	12	500	742	-24	6	0	50	50	1000
213	12	500	742	-24	6	0	50	50	1000
214	8	1632	0	-6	-2859	1	50	0	1000
215	12	742	500	24	-6	1	50	50	1000
216	12	742	500	-24	6	1	50	50	1100
217	12	742	1632	-24	6	1	50	50	1000
218	8	1632	0	-6	-2859	1	50	0	1000
219	8	742	0	-6	-2859	1	50	0	1100
220	12	742	1632	-24	6	0	50	50	1000
221	8	742	0	24	-2859	1	50	0	1000
222	8	500	0	-6	-2859	1	50	0	1000
223	12	1632	742	24	-6	1	50	50	1000
224	8	500	0	24	-2859	1	50	0	1000
225	8	500	0	24	-2859	1	50	0	1000
226	8	500	0	-24	-2859	1	50	0	1100
227	12	742	1632	-24	6	1	50	50	1100
228	12	500	742	-24	6	0	50	50	1000
229	12	1632	742	24	-6	1	50	50	1100
230	8	742	0	-24	-2859	1	50	0	1000
231	8	742	0	6	-2859	0	50	0	NA
232	8	742	0	-24	-2859	1	50	0	1000
233	12	500	742	24	-6	1	50	50	1100
234	8	1632	0	24	-2859	1	50	0	1000
235	8	1632	0	24	-2859	1	50	0	1100
236	8	1632	0	24	-2859	1	50	0	1000
237	12	742	1632	-24	6	1	50	50	1000
238	8	742	0	-24	-2859	0	50	0	NA
239	8	742	0	24	-2859	0	50	0	NA
240	12	500	742	24	-6	1	50	50	1000
241	12	1632	742	-24	6	1	50	50	1100
242	8	1632	0	6	-2859	1	50	0	1000
243	12	742	1632	-24	6	0	50	50	1000
244	8	500	0	24	-2859	1	50	0	1100
245	8	500	0	24	-2859	1	50	0	1000
246	12	1632	742	24	-6	1	50	50	1100
247	12	1632	742	24	-6	1	50	50	1000
248	8	742	0	-24	-2859	1	50	0	1000
249	12	742	1632	24	-6	1	50	50	1000
250	8	500	0	-6	-2859	1	50	0	1100
251	12	1632	742	-24	6	0	50	50	1000
252	12	500	742	24	-6	1	50	50	1100
253	8	1632	0	24	-2859	1	50	0	1000
254	8	742	0	24	-2859	1	50	0	1000
255	12	742	1632	24	-6	1	50	50	1000
256	12	1632	742	24	-6	1	50	50	1000
257	12	500	742	24	-6	1	50	50	1100
258	12	742	1632	-24	6	1	50	50	1000
259	8	1632	0	24	-2859	1	50	0	1100
260	8	500	0	-6	-2859	1	50	0	1000
261	12	742	1632	24	-6	1	50	50	1000
262	8	500	0	-24	-2859	0	50	0	NA
263	12	1632	742	24	-6	1	50	50	1100
264	8	1632	0	-24	-2859	1	50	0	1000
265	12	742	500	24	-6	1	50	50	1000
266	12	742	500	24	-6	1	50	50	1000
267	12	742	500	-24	6	1	50	50	1000
268	8	1632	0	6	-2859	1	50	0	1100
269	8	742	0	6	-2859	0	50	0	NA
270	12	742	500	-24	6	0	50	50	1000
271	8	1632	0	-24	-2859	1	50	0	1000
272	8	500	0	24	-2859	0	50	0	NA
273	8	500	0	-6	-2859	1	50	0	1000
274	12	1632	742	24	-6	0	50	50	1100
275	8	742	0	24	-2859	1	50	0	1000
276	12	742	1632	-24	6	1	50	50	1100
277	8	742	0	-6	-2859	0	50	0	1000
278	8	1632	0	6	-2859	1	50	0	1000
279	12	742	500	24	-6	1	50	50	1000
280	8	1632	0	24	-2859	1	50	0	1100
281	12	500	742	-24	6	0	50	50	1000
282	12	742	500	-24	6	0	50	50	NA
283	12	500	742	24	-6	0	50	50	NA
284	12	742	500	-24	6	0	50	50	NA
285	12	1632	742	-24	6	1	50	50	1100
286	8	1632	0	24	-2859	1	50	0	1000
287	12	1632	742	-24	6	1	50	50	1000
288	8	742	0	-6	-2859	1	50	0	1100
289	8	742	0	-6	-2859	1	50	0	1000
290	12	1632	742	-24	6	0	50	50	1000
291	8	1632	0	-6	-2859	1	50	0	1000
292	8	500	0	24	-2859	1	50	0	1000
293	12	742	500	24	-6	1	50	50	1100
294	8	742	0	6	-2859	0	50	0	NA
295	8	500	0	-24	-2859	0	50	0	NA
296	12	500	742	24	-6	1	50	50	1000
297	12	742	500	-24	6	1	50	50	1000
298	8	500	0	6	-2859	1	50	0	1100
299	8	500	0	-6	-2859	1	50	0	1000
300	8	500	0	-24	-2859	1	50	0	1100
301	8	742	0	-24	-2859	1	50	0	1000
302	8	742	0	-24	-2859	1	50	0	1000
303	8	742	0	24	-2859	1	50	0	1000
304	12	1632	742	-24	6	1	50	50	1000
305	8	500	0	-6	-2859	0	50	0	1100
306	8	500	0	-6	-2859	0	50	0	1000
307	8	1632	0	24	-2859	0	50	0	NA
308	12	742	1632	-24	6	0	50	50	1100
309	12	742	1632	-24	6	0	50	50	1000
310	8	1632	0	6	-2859	1	50	0	1000
311	8	1632	0	24	-2859	1	50	0	1100
312	12	742	500	24	-6	1	50	50	1000
313	12	742	1632	24	-6	1	50	50	1000
314	8	742	0	-6	-2859	1	50	0	1100
315	8	742	0	-6	-2859	0	50	0	1100
316	12	742	1632	-24	6	0	50	50	NA
317	12	500	742	24	-6	0	50	50	NA
318	8	1632	0	24	-2859	1	50	0	1100
319	12	1632	742	-24	6	0	50	50	1000
320	12	1632	742	24	-6	0	50	50	1000
321	12	742	1632	-24	6	0	50	50	1000
322	8	742	0	24	-2859	0	50	0	NA
323	12	1632	742	-24	6	1	50	50	1100
324	12	1632	742	-24	6	1	50	50	1000
325	12	742	500	-24	6	1	50	50	1000
326	8	500	0	-6	-2859	0	50	0	1100
327	12	742	1632	24	-6	1	50	50	1000
328	12	1632	742	-24	6	1	50	50	1100
329	8	742	0	24	-2859	1	50	0	1000
330	8	500	0	-6	-2859	0	50	0	1000
331	8	500	0	-6	-2859	1	50	0	1000
332	12	500	742	-24	6	1	50	50	1100
333	8	1632	0	-24	-2859	1	50	0	1100
334	8	1632	0	-6	-2859	0	50	0	1000
335	12	500	742	-24	6	0	50	50	NA
336	12	500	742	-24	6	0	50	50	NA
337	8	500	0	24	-2859	0	50	0	NA
338	12	742	500	24	-6	1	50	50	1100
339	8	500	0	-6	-2859	1	50	0	1100
340	12	742	1632	24	-6	1	50	50	1000
341	12	742	500	24	-6	1	50	50	1000
342	8	742	0	24	-2859	1	50	0	1000
343	12	742	500	24	-6	1	50	50	1000
344	12	1632	742	24	-6	1	50	50	1000
345	8	742	0	24	-2859	1	50	0	1100
346	8	742	0	-6	-2859	1	50	0	1000
347	8	500	0	-6	-2859	1	50	0	1100
348	8	500	0	6	-2859	1	50	0	1000
349	8	1632	0	24	-2859	1	50	0	1000
350	8	1632	0	-24	-2859	1	50	0	1100
351	8	1632	0	-24	-2859	1	50	0	1000
352	12	742	500	24	-6	1	50	50	1000
353	12	742	500	-24	6	0	50	50	1100
354	12	1632	742	24	-6	1	50	50	1000
355	12	742	1632	24	-6	0	50	50	NA
356	12	742	1632	24	-6	0	50	50	1100
357	8	500	0	-6	-2859	1	50	0	1000
358	12	742	500	-24	6	0	50	50	1000
359	8	500	0	-6	-2859	1	50	0	1100
360	8	1632	0	6	-2859	1	50	0	1000
361	8	1632	0	24	-2859	1	50	0	1000
362	8	742	0	-24	-2859	1	50	0	1100
363	8	1632	0	-24	-2859	1	50	0	1100
364	12	742	500	24	-6	1	50	50	1000
365	12	742	500	24	-6	1	50	50	1000
366	12	742	500	24	-6	0	50	50	1100
367	12	742	1632	24	-6	0	50	50	NA
368	12	500	742	24	-6	0	50	50	NA
369	8	500	0	6	-2859	0	50	0	1000
370	8	500	0	24	-2859	0	50	0	NA
371	8	742	0	-24	-2859	1	50	0	1100
372	12	742	1632	-24	6	0	50	50	1000
373	8	742	0	6	-2859	1	50	0	1100
374	8	500	0	-6	-2859	1	50	0	1100
375	8	500	0	24	-2859	1	50	0	1000
376	12	742	500	24	-6	1	50	50	1000
377	8	742	0	-6	-2859	0	50	0	1000
378	12	742	500	24	-6	1	50	50	1000
379	12	742	500	24	-6	1	50	50	1000
380	8	1632	0	-6	-2859	0	50	0	1100
381	12	742	500	-24	6	0	50	50	1000
382	8	500	0	24	-2859	1	50	0	1000
383	12	1632	742	24	-6	0	50	50	1100
384	12	1632	742	-24	6	0	50	50	1000
385	8	1632	0	6	-2859	0	50	0	NA
386	12	742	500	-24	6	1	50	50	1100
387	8	742	0	6	-2859	1	50	0	1000
388	8	500	0	-24	-2859	1	50	0	1000
389	12	742	1632	-24	6	0	50	50	1000
390	8	742	0	-6	-2859	1	50	0	1100
391	8	1632	0	24	-2859	1	50	0	1000
392	12	742	1632	-24	6	1	50	50	1100
393	12	1632	742	-24	6	0	50	50	1000
394	12	500	742	-24	6	0	50	50	1000
395	12	742	500	-24	6	1	50	50	1000
396	8	742	0	-6	-2859	1	50	0	1100
397	12	742	1632	-24	6	1	50	50	1000
398	8	742	0	24	-2859	1	50	0	1000
399	8	1632	0	24	-2859	1	50	0	1100
400	12	742	1632	24	-6	0	50	50	1000
401	12	742	1632	-24	6	1	50	50	1000
402	8	1632	0	6	-2859	1	50	0	1100
403	8	742	0	24	-2859	1	50	0	1000
404	8	500	0	-24	-2859	1	50	0	1000
405	8	742	0	-24	-2859	0	50	0	NA
406	8	500	0	-6	-2859	1	50	0	1100
407	12	742	1632	-24	6	1	50	50	1000
408	12	1632	742	24	-6	1	50	50	1100
409	12	742	1632	24	-6	1	50	50	1000
410	12	742	1632	24	-6	1	50	50	1000
