1	8	742	0	24	-2859	1	50	0	850
2	12	742	500	-24	6	0	50	50	NA
3	12	742	1100	24	-6	1	50	50	900
4	8	742	0	-24	-2859	1	50	0	850
5	12	500	742	-24	6	0	50	50	900
6	8	742	0	6	-2859	1	50	0	900
7	12	742	1100	-24	6	1	50	50	850
8	8	742	0	6	-2859	0	50	0	NA
9	8	500	0	-6	-2859	1	50	0	850
10	8	500	0	-24	-2859	1	50	0	900
11	8	742	0	6	-2859	1	50	0	850
12	12	742	500	24	-6	1	50	50	850
13	12	742	500	-24	6	0	50	50	900
14	8	1100	0	24	-2859	1	50	0	900
15	12	500	742	-24	6	0	50	50	900
16	12	742	500	-24	6	1	50	50	850
17	12	742	500	-24	6	0	50	50	900
18	12	742	1100	24	-6	1	50	50	850
19	8	1100	0	24	-2859	1	50	0	900
20	12	742	500	-24	6	0	50	50	NA
21	8	742	0	-6	-2859	1	50	0	850
22	12	1100	742	24	-6	1	50	50	850
23	8	1100	0	6	-2859	1	50	0	900
24	8	500	0	6	-2859	1	50	0	900
25	8	742	0	-6	-2859	1	50	0	900
26	12	500	742	-24	6	0	50	50	850
27	12	500	742	24	-6	0	50	50	NA
28	8	742	0	6	-2859	0	50	0	NA
29	8	500	0	24	-2859	1	50	0	900
30	8	1100	0	-24	-2859	1	50	0	900
31	12	500	742	24	-6	0	50	50	NA
32	8	1100	0	-24	-2859	1	50	0	900
33	12	742	1100	24	-6	1	50	50	900
34	12	742	1100	24	-6	1	50	50	850
35	12	742	1100	24	-6	1	50	50	850
36	8	500	0	-6	-2859	1	50	0	900
37	8	500	0	-24	-2859	1	50	0	850
38	12	500	742	24	-6	1	50	50	900
39	12	1100	742	-24	6	1	50	50	900
40	12	742	1100	24	-6	1	50	50	900
41	8	1100	0	-24	-2859	1	50	0	900
42	12	742	500	24	-6	1	50	50	900
43	8	742	0	24	-2859	0	50	0	NA
44	12	742	1100	-24	6	1	50	50	850
45	12	742	500	-24	6	1	50	50	900
46	12	742	500	24	-6	0	50	50	NA
47	8	742	0	-6	-2859	1	50	0	850
48	12	742	1100	-24	6	0	50	50	850
49	12	742	1100	-24	6	0	50	50	900
50	8	500	0	24	-2859	1	50	0	850
51	8	500	0	-6	-2859	1	50	0	850
52	12	500	742	24	-6	1	50	50	900
53	12	500	742	24	-6	1	50	50	900
54	12	742	1100	-24	6	1	50	50	900
55	8	742	0	6	-2859	1	50	0	850
56	8	500	0	6	-2859	1	50	0	900
57	12	742	500	-24	6	1	50	50	900
58	8	500	0	-24	-2859	1	50	0	850
59	12	1100	742	24	-6	1	50	50	900
60	8	1100	0	24	-2859	1	50	0	900
61	12	742	500	24	-6	1	50	50	900
62	8	742	0	24	-2859	1	50	0	900
63	8	1100	0	24	-2859	1	50	0	850
64	12	742	500	-24	6	1	50	50	850
65	8	742	0	-24	-2859	1	50	0	900
66	8	1100	0	-6	-2859	1	50	0	850
67	12	742	1100	24	-6	1	50	50	900
68	8	1100	0	6	-2859	1	50	0	900
69	12	742	1100	-24	6	1	50	50	850
70	8	1100	0	24	-2859	1	50	0	850
71	8	1100	0	-6	-2859	1	50	0	900
72	12	1100	742	-24	6	1	50	50	900
73	8	1100	0	24	-2859	1	50	0	850
74	12	742	1100	24	-6	0	50	50	900
75	12	500	742	24	-6	1	50	50	900
76	12	500	742	24	-6	1	50	50	900
77	12	1100	742	24	-6	1	50	50	900
78	12	742	500	-24	6	1	50	50	850
79	12	1100	742	-24	6	1	50	50	850
80	12	742	1100	24	-6	0	50	50	NA
81	8	500	0	-24	-2859	1	50	0	900
82	12	742	500	-24	6	1	50	50	850
83	8	500	0	6	-2859	1	50	0	900
84	12	742	500	24	-6	1	50	50	850
85	8	500	0	-6	-2859	1	50	0	900
86	8	742	0	24	-2859	1	50	0	850
87	12	742	500	-24	6	1	50	50	900
88	12	1100	742	-24	6	1	50	50	900
89	12	742	500	-24	6	1	50	50	850
90	8	742	0	24	-2859	1	50	0	900
91	12	742	1100	24	-6	1	50	50	850
92	8	742	0	-24	-2859	0	50	0	900
93	12	742	1100	24	-6	1	50	50	850
94	8	742	0	24	-2859	1	50	0	900
95	8	742	0	6	-2859	1	50	0	900
96	8	742	0	-24	-2859	1	50	0	900
97	8	1100	0	-6	-2859	1	50	0	900
98	8	500	0	-24	-2859	1	50	0	850
99	8	1100	0	24	-2859	1	50	0	850
100	8	742	0	-24	-2859	0	50	0	NA
101	8	1100	0	-24	-2859	1	50	0	850
102	12	742	1100	-24	6	1	50	50	900
103	8	500	0	-6	-2859	1	50	0	900
104	8	500	0	-6	-2859	1	50	0	900
105	8	742	0	24	-2859	1	50	0	850
106	8	742	0	-24	-2859	1	50	0	900
107	8	742	0	-24	-2859	1	50	0	850
108	12	500	742	-24	6	0	50	50	NA
109	12	742	500	-24	6	0	50	50	900
110	12	1100	742	24	-6	0	50	50	NA
111	12	500	742	24	-6	0	50	50	NA
112	12	1100	742	-24	6	0	50	50	850
113	8	500	0	-6	-2859	1	50	0	900
114	12	1100	742	24	-6	1	50	50	900
115	12	742	500	-24	6	1	50	50	850
116	12	500	742	-24	6	0	50	50	900
117	8	742	0	24	-2859	1	50	0	900
118	12	500	742	24	-6	1	50	50	850
119	12	500	742	-24	6	0	50	50	NA
120	8	500	0	6	-2859	1	50	0	900
121	8	500	0	6	-2859	1	50	0	900
122	8	1100	0	24	-2859	1	50	0	900
123	12	742	500	-24	6	0	50	50	850
124	12	742	500	-24	6	1	50	50	850
125	12	742	500	24	-6	1	50	50	850
126	12	742	500	-24	6	1	50	50	850
127	8	1100	0	6	-2859	1	50	0	900
128	12	742	1100	24	-6	1	50	50	900
129	12	742	1100	24	-6	1	50	50	900
130	12	742	500	24	-6	1	50	50	850
131	8	1100	0	-24	-2859	1	50	0	850
132	12	500	742	-24	6	0	50	50	900
133	8	1100	0	-24	-2859	1	50	0	900
134	12	742	500	24	-6	1	50	50	900
135	12	1100	742	-24	6	1	50	50	900
136	12	742	1100	-24	6	1	50	50	900
137	12	742	500	24	-6	1	50	50	850
138	8	1100	0	6	-2859	1	50	0	850
139	8	742	0	6	-2859	1	50	0	900
140	8	500	0	-6	-2859	1	50	0	850
141	8	500	0	-24	-2859	0	50	0	NA
